customer_key,entity_type,full_name,first_name,middle_name,last_name,business_name,trading_name,other_names,date_of_birth,gender,tax_id,nzbn,street,suburb,city,postcode,email,all_emails,phones,customer_status,customer_since,kyc_verified,aml_risk,pep,num_accounts,total_deposits_nzd,total_lending_nzd,products,in_totara,in_harbourside,n_records,name_source,address_source,source_records,review_reasons
T:00402764,PERSON,Grace Sharma,Grace,,Sharma,,,,1956-03-19,F,,,184 Queen Terrace,Hillcrest,Hamilton,3216,,,,Active,2025-02-06,false,High,false,2,29195.08,408170.81,Home Loan; Personal Loan; Savings; Term Deposit,true,false,1,T:00402764,T:00402764,T:00402764,
T:00402770,PERSON,Liam P Kennedy,Liam,P,Kennedy,,,,1999-02-13,M,125971209,,165 Rata Place,Halswell,Christchurch,8025,liam81@gmail.com,liam81@gmail.com,0214393607; 033556359,Active,1999-11-24,true,Low,false,4,31726.95,0.00,Insurance; Personal Loan,true,false,1,T:00402770,T:00402770,T:00402770,
T:00402777,PERSON,Arjun Scott,Arjun,,Scott,,,,1961-07-21,M,125422562,,140 Kereru Road,Chartwell,Hamilton,3210,arjun22@hotmail.com,arjun22@hotmail.com,0293709219; 075775396,Active,2013-09-28,false,Medium,false,2,3914.35,0.00,Credit Card; Insurance; Term Deposit,true,false,1,T:00402777,T:00402777,T:00402777,
T:00402806,PERSON,Daniel Anderson,Daniel,,Anderson,,,,1982-09-07,M,102000501,,88 Beach Road,Mornington,Dunedin,9011,daniel43@gmail.com,daniel43@gmail.com,0293640978,Active,2024-10-03,true,Low,false,3,8522.70,0.00,Credit Card; Insurance; Term Deposit,true,false,1,T:00402806,T:00402806,T:00402806,
T:00402815,PERSON,Elizabeth J Tipene,Elizabeth,J,Tipene,,,,1957-07-22,F,108489297,,"Unit 11, 123 Park Terrace",Mornington,Dunedin,9011,elizabeth16@gmail.com,elizabeth16@gmail.com,0273442473; 036117183,Active,2026-06-10,false,Medium,false,4,1720.10,510259.90,Credit Card; Everyday; Home Loan; Personal Loan,true,false,1,T:00402815,T:00402815,T:00402815,
T:00402821,PERSON,Sione J Ahmed,Sione,J,Ahmed,,,,1968-05-05,M,109411423,,188 Manuka Crescent,Otumoetai,Tauranga,3110,sione42@hotmail.com,sione42@hotmail.com,0272463871,Active,2014-07-19,true,Medium,false,4,59512.78,0.00,Insurance,true,false,1,T:00402821,T:00402821,T:00402821,
T:00402830,PERSON,Mei Scott,Mei,,Scott,,,,1990-12-01,F,139822644,,231 Victoria Place,Riccarton,Christchurch,8011,mei20@xtra.co.nz,mei20@xtra.co.nz,0297403706; 038389398,Active,1994-11-13,true,High,false,3,47082.20,0.00,Everyday; Insurance; Savings; Term Deposit,true,false,2,T:00402830,T:00402830,T:00402830; T:00404550,
T:00402858,PERSON,Jun L Johansson,Jun,L,Johansson,,,,1981-02-01,M,126193572,,168 Nikau Crescent,Frankton,Hamilton,3204,jun30@gmail.com,jun30@gmail.com,0291114790; 076939322,Active,2018-10-02,true,Low,false,2,5896.42,0.00,Credit Card; Term Deposit,true,false,1,T:00402858,T:00402858,T:00402858,
T:00402861,PERSON,Emily Te Rangi,Emily,,Te Rangi,,,,2000-01-15,F,106278977,,172 Seaview Place,Newtown,Wellington,6021,emily54@xtra.co.nz,emily54@xtra.co.nz,0213393535,Active,2015-12-22,true,Low,false,4,48482.79,0.00,Savings; Term Deposit,true,false,1,T:00402861,T:00402861,T:00402861,
T:00402878,PERSON,Sophie Smith,Sophie,,Smith,,,,1966-06-09,F,107962125,,14 Beach Road,Sumner,Christchurch,8081,sophie52@gmail.com,sophie52@gmail.com,0226264350; 073077504,Dormant,2003-08-22,false,Low,false,1,132684.48,0.00,Insurance,true,false,1,T:00402878,T:00402878,T:00402878,
T:00402893,PERSON,Hamish Ngata,Hamish,,Ngata,,,,1941-10-26,M,121484720,,222 Totara Terrace,St Clair,Dunedin,9012,,,0292699077,Active,2012-11-18,true,High,false,1,2260.39,727791.19,Credit Card; Home Loan; Insurance; Personal Loan,true,false,1,T:00402893,T:00402893,T:00402893,
T:00402894,PERSON,Lucy O'brien,Lucy,,O'brien,,,,1982-04-01,F,121371672,,61 Totara Drive,Papamoa,Tauranga,3118,,,0214619957,Active,2007-07-11,true,Medium,false,1,15806.77,387315.20,Home Loan; Term Deposit,true,false,1,T:00402894,T:00402894,T:00402894,
T:00402916,PERSON,Christopher Chen,Christopher,,Chen,,,,1949-06-16,M,137811712,,56 Seaview Drive,,Auckland,1024,christopher21@gmail.com,christopher21@gmail.com,0214250785; 099566055,Active,2020-01-04,true,Medium,false,3,29786.54,0.00,Credit Card; Everyday,true,false,1,T:00402916,T:00402916,T:00402916,
T:00402924,PERSON,Zoe White,Zoe,,White,,,,1947-01-12,F,139823332,,"Unit 11, 188 Nikau Crescent",Mornington,Dunedin,9011,,,0273353590; 032437646,Active,1990-12-01,true,Low,false,4,24334.57,714118.71,Home Loan; Insurance,true,false,1,T:00402924,T:00402924,T:00402924,
T:00402944,PERSON,Richard Van Der Berg,Richard,,Van Der Berg,,,,1951-12-29,M,130635318,,"Unit 7, 158 Kauri Drive",Hillcrest,Hamilton,3216,richard87@gmail.com,richard87@gmail.com,0276703531; 078467557,Active,1991-08-25,true,Medium,false,2,348.83,0.00,Insurance,true,false,1,T:00402944,T:00402944,T:00402944,
T:00402956,PERSON,Joshua J White,Joshua,J,White,,,,1996-12-30,M,,,42 Marine Drive,Sumner,Christchurch,8081,joshua71@gmail.com,joshua71@gmail.com,0229156255,Active,2009-06-08,true,Low,false,1,15322.37,787948.74,Home Loan; Insurance; Personal Loan; Term Deposit,true,false,1,T:00402956,T:00402956,T:00402956,
T:00402970,PERSON,Mere Chen,Mere,,Chen,,,,1988-08-24,F,,,"Unit 11, 70 Queen Road",Chartwell,Hamilton,3210,mere51@hotmail.com,mere51@hotmail.com,0213630705,Active,2003-12-01,true,Medium,false,1,6191.10,178837.72,Credit Card; Home Loan,true,false,1,T:00402970,T:00402970,T:00402970,
T:00402979,PERSON,Rawiri K White,Rawiri,K,White,,,,1944-11-16,M,,,123 Beach Crescent,Papamoa,Tauranga,3118,rawiri79@hotmail.com,rawiri79@hotmail.com,072174418,Active,1998-06-22,true,Low,false,2,1761.80,0.00,Personal Loan; Savings,true,false,1,T:00402979,T:00402979,T:00402979,
T:00403002,PERSON,Rachel J Ngata,Rachel,J,Ngata,,,,1967-08-05,F,113096517,,106 Totara Road,Kelburn,Wellington,6012,rachel51@gmail.com,rachel51@gmail.com,0227059904,Active,2005-03-18,true,Low,false,1,17809.16,0.00,Personal Loan,true,false,1,T:00403002,T:00403002,T:00403002,
T:00403006,PERSON,Hemi Tuhiwai,Hemi,,Tuhiwai,,,,1973-09-13,M,124298893,,17 Church Road,Kelburn,Wellington,6012,hemi86@xtra.co.nz,hemi86@xtra.co.nz,049245036,Active,2019-01-17,false,Medium,false,2,17897.43,0.00,Everyday; Insurance; Personal Loan,true,false,1,T:00403006,T:00403006,T:00403006,
T:00403035,PERSON,Liam G Campbell,Liam,G,Campbell,,,,1944-08-03,M,137466376,,"Unit 5, 10 Kauri Drive",Hillcrest,Hamilton,3216,liam2@hotmail.com,liam2@hotmail.com,0271711120; 076009765,Deceased,2004-04-30,true,Medium,false,3,6207.33,0.00,Everyday; Personal Loan; Term Deposit,true,false,1,T:00403035,T:00403035,T:00403035,
T:00403046,PERSON,Hemi Van Der Berg,Hemi,,Van Der Berg,,,,1960-12-06,M,134689185,,97 Totara Avenue,Mount Eden,Auckland,1024,,,0272669395; 096319904,Active,1996-05-08,true,Medium,false,3,43551.19,578294.71,Everyday; Home Loan; Savings,true,false,1,T:00403046,T:00403046,T:00403046,
T:00403073,PERSON,Sophie M Scott,Sophie,M,Scott,,,,1955-12-02,F,129730941,,"Unit 10, 201 Tui Crescent",Papamoa,Tauranga,3118,sophie40@xtra.co.nz,sophie40@xtra.co.nz,0226210969,Active,2011-01-28,true,Low,false,3,68092.94,215385.89,Credit Card; Home Loan; Personal Loan,true,false,1,T:00403073,T:00403073,T:00403073,
T:00403099,PERSON,Mei M Reid,Mei,M,Reid,,,,2006-10-12,F,121636847,,49 Queen Avenue,,Dunedin,9011,,,0293233205,Active,1995-02-13,true,Low,false,2,8494.51,0.00,Credit Card; Insurance,true,false,1,T:00403099,T:00403099,T:00403099,
T:00403121,PERSON,Oliver Fonoti,Oliver,,Fonoti,,,,1974-09-02,M,114749827,,89 Kowhai Drive,Mount Maunganui,Tauranga,3116,oliver11@hotmail.com,oliver11@hotmail.com,0228906644,Dormant,2009-10-18,true,Medium,false,2,4910.44,720605.62,Home Loan; Personal Loan; Savings; Term Deposit,true,false,1,T:00403121,T:00403121,T:00403121,
T:00403148,PERSON,Mike G Wilson,Mike,G,Wilson,,,,1984-11-03,M,,,226 Station Street,,Wellington,6037,mike80@gmail.com,mike80@gmail.com,0277825311,Active,2011-08-25,true,Medium,false,1,10251.19,0.00,Personal Loan,true,false,1,T:00403148,T:00403148,T:00403148,
T:00403161,PERSON,Nell Harris,Nell,,Harris,,,,1942-11-04,F,117938822,,"Unit 1, 54 Station Terrace",Frankton,Hamilton,3204,nell48@hotmail.com,nell48@hotmail.com,0216432851; 078831683,Active,2023-03-26,false,Low,false,1,9288.55,0.00,Everyday; Personal Loan; Savings,true,false,1,T:00403161,T:00403161,T:00403161,
T:00403169,PERSON,Oliver Li,Oliver,,Li,,,,1971-06-14,M,107934245,,40 Albert Crescent,Papamoa,Tauranga,3118,,,0217340358,Dormant,1988-09-24,true,High,false,4,2581.22,0.00,Credit Card; Savings,true,false,1,T:00403169,T:00403169,T:00403169,
T:00403198,PERSON,Vicky Kim,Vicky,,Kim,,,,1965-08-19,F,111881667,,143 Kauri Road,Sumner,Christchurch,8081,vicky52@hotmail.com,vicky52@hotmail.com,0216531933; 038577108,Active,2002-11-28,false,High,false,4,2345.90,479766.36,Home Loan; Personal Loan; Term Deposit,true,false,1,T:00403198,T:00403198,T:00403198,
T:00403204,PERSON,Zoe Taylor,Zoe,,Taylor,,,,1996-08-23,F,102440640,,"Unit 3, 199 Station Drive",Mount Maunganui,Tauranga,3116,zoe79@gmail.com,zoe79@gmail.com,,Active,1988-06-23,false,Medium,false,1,4455.81,658099.10,Credit Card; Home Loan; Savings; Term Deposit,true,false,1,T:00403204,T:00403204,T:00403204,
T:00403219,PERSON,Kiri Martin,Kiri,,Martin,,,,1998-06-06,F,128762886,,"Unit 5, 14 Hill Avenue",Mount Maunganui,Tauranga,3116,kiri9@gmail.com,kiri9@gmail.com,0277403573; 074019667,Dormant,1995-08-04,true,High,false,1,9650.05,0.00,Credit Card; Everyday; Insurance,true,false,1,T:00403219,T:00403219,T:00403219,
T:00403233,PERSON,Losa Williams,Losa,,Williams,,,,1955-05-30,F,117381540,,222 Matai Drive,Mount Maunganui,Tauranga,3116,,,0227499053,Active,2000-04-25,true,Low,false,1,13947.77,563309.33,Credit Card; Everyday; Home Loan,true,false,1,T:00403233,T:00403233,T:00403233,
T:00403239,PERSON,Rawiri Scott,Rawiri,,Scott,,,,1949-06-10,M,100698827,,202 Victoria Drive,Kelburn,Wellington,6012,,,0276401448; 048653000,Active,2013-10-27,true,Low,false,5,35984.39,704318.99,Everyday; Insurance; Savings; Term Deposit,true,false,2,T:00403239,T:00404533,T:00403239; T:00404533,
T:00403260,PERSON,Luca Sharma,Luca,,Sharma,,,,1979-10-26,M,120867416,,114 Albert Crescent,Otumoetai,Tauranga,3110,luca73@gmail.com,luca73@gmail.com,0214401744; 078889528,Active,2011-06-01,true,Low,false,2,10848.78,0.00,Insurance,true,false,1,T:00403260,T:00403260,T:00403260,
T:00403281,PERSON,Hamish J Macleod,Hamish,J,Macleod,,,,1982-11-25,M,106567225,,115 Marine Crescent,Sumner,Christchurch,8081,,,,Active,2025-05-31,true,Low,false,1,12517.11,0.00,Insurance; Savings,true,false,1,T:00403281,T:00403281,T:00403281,
T:00403289,PERSON,Victoria Tuhiwai,Victoria,,Tuhiwai,,,,1984-05-26,F,109831560,,10 Albert Avenue,,Auckland,1011,victoria43@gmail.com,victoria43@gmail.com,0297979922; 098907149,Active,2012-10-31,true,Low,false,3,22889.09,0.00,Everyday; Insurance,true,false,1,T:00403289,T:00403289,T:00403289,
T:00403319,PERSON,Luca Hughes,Luca,,Hughes,,,,1982-09-07,M,127780974,,236 Church Terrace,Frankton,Hamilton,3204,,,0274177166,Dormant,2012-08-12,false,Low,false,3,21581.54,764471.28,Everyday; Home Loan; Personal Loan; Savings,true,false,1,T:00403319,T:00403319,T:00403319,
T:00403347,PERSON,Ethan Harris,Ethan,,Harris,,,,1987-01-19,M,116654547,,9 Manuka Street,Hillcrest,Hamilton,3216,ethan92@gmail.com,ethan92@gmail.com,0292011280; 075353093,Dormant,2005-07-12,true,Low,false,2,19989.70,709876.19,Everyday; Home Loan; Personal Loan; Term Deposit,true,false,1,T:00403347,T:00403347,T:00403347,
T:00403361,PERSON,Benjamin Martin,Benjamin,,Martin,,,,1944-10-23,M,137840252,,111 Park Avenue,Hillcrest,Hamilton,3216,benjamin46@hotmail.com,benjamin46@hotmail.com,0273128314,Active,2017-07-11,true,Low,false,3,2360.25,554779.10,Home Loan; Insurance; Personal Loan,true,false,1,T:00403361,T:00403361,T:00403361,
T:00403378,PERSON,Tevita Taylor,Tevita,,Taylor,,,,1942-05-09,M,107627631,,18 Queen Avenue,Merivale,Christchurch,8014,,,0298241382; 034012199,Active,2004-07-21,true,Low,false,3,11199.84,0.00,Everyday; Savings; Term Deposit,true,false,1,T:00403378,T:00403378,T:00403378,
T:00403379,PERSON,Jack Pohatu,Jack,,Pohatu,,,,1965-08-24,M,108051503,,205 Church Place,Sumner,Christchurch,8081,jack64@hotmail.com,jack64@hotmail.com,036453643,Active,2004-10-09,true,Low,false,4,6668.32,223239.46,Home Loan; Insurance,true,false,1,T:00403379,T:00403379,T:00403379,
T:00403391,PERSON,Mei Faleolo,Mei,,Faleolo,,,,1984-05-14,F,127268219,,166 Matai Drive,St Clair,Dunedin,9012,,,0277771012,Active,2012-04-25,false,Low,false,4,11934.37,577809.12,Credit Card; Home Loan; Savings,true,false,1,T:00403391,T:00403391,T:00403391,
T:00403421,PERSON,Sione L Stewart,Sione,L,Stewart,,,,2001-08-20,M,113786172,,189 Beach Crescent,Onehunga,Auckland,1061,,,0298591123,Active,2011-08-10,false,Low,false,1,16213.71,0.00,Savings; Term Deposit,true,false,1,T:00403421,T:00403421,T:00403421,
T:00403428,PERSON,Ananya A White,Ananya,A,White,,,,1982-04-20,F,122876233,,123 Clyde Drive,Roslyn,Dunedin,9010,ananya37@xtra.co.nz,ananya37@xtra.co.nz,0292582173; 039873153,Active,1999-02-20,false,Medium,false,3,11350.04,182931.07,Home Loan; Term Deposit,true,false,1,T:00403428,T:00403428,T:00403428,
T:00403447,PERSON,Isla Te Rangi,Isla,,Te Rangi,,,,1956-02-29,F,116326348,,15 Marine Place,Remuera,Auckland,1050,isla24@gmail.com,isla24@gmail.com,0276492030,Active,1996-06-09,true,High,false,5,52596.56,806732.95,Everyday; Savings,true,false,2,T:00403447,T:00403447,T:00403447; T:00404576,
T:00403461,PERSON,Jess Wilson,Jess,,Wilson,,,,1965-07-11,F,101554431,,20 Harbour Avenue,St Clair,Dunedin,9012,,,0216138028; 034176538,Active,1990-05-30,true,Low,false,4,663.50,561210.54,Credit Card; Home Loan,true,false,1,T:00403461,T:00403461,T:00403461,
T:00403480,PERSON,Chloe O'brien,Chloe,,O'brien,,,,1956-07-30,F,117736352,,72 Church Street,Roslyn,Dunedin,9010,,,0222114728; 037235411,Active,2019-06-08,true,Medium,false,3,21725.95,0.00,Personal Loan; Savings,true,false,1,T:00403480,T:00403480,T:00403480,
T:00403504,PERSON,Noah Wang,Noah,,Wang,,,,1989-10-16,M,112690238,,16 Marine Road,Otumoetai,Tauranga,3110,noah39@xtra.co.nz,noah39@xtra.co.nz,0223875993,Active,1992-09-10,true,Low,false,1,46887.11,619404.13,Everyday; Home Loan; Insurance; Savings,true,false,1,T:00403504,T:00403504,T:00403504,
T:00403511,PERSON,Fiona Smith,Fiona,,Smith,,,,1958-01-31,F,,,215 Queen Drive,Remuera,Auckland,1050,fiona45@gmail.com,fiona45@gmail.com,0278919637; 093804693,Active,2010-10-29,true,Low,false,4,31117.98,377081.86,Credit Card; Home Loan; Savings,true,false,1,T:00403511,T:00403511,T:00403511,
T:00403541,PERSON,Amelia J Singh,Amelia,J,Singh,,,,1940-04-05,F,123332717,,208 Queen Terrace,,Christchurch,8081,,,0279609952; 039305378,Active,2010-10-16,true,High,true,4,3310.29,782522.56,Home Loan; Insurance; Personal Loan,true,false,1,T:00403541,T:00403541,T:00403541,
T:00403547,PERSON,Andrew J Johansson,Andrew,J,Johansson,,,,2007-08-10,M,113525640,,106 Nikau Place,Mount Maunganui,Tauranga,3116,,,0222097761,Active,2023-10-09,false,Low,true,3,8697.09,189208.92,Credit Card; Home Loan,true,false,1,T:00403547,T:00403547,T:00403547,
T:00403548,PERSON,Elizabeth P Singh,Elizabeth,P,Singh,,,,1961-02-05,F,103764476,,3 Nikau Street,Chartwell,Hamilton,3210,,,0221286745; 048499915,Active,1992-01-17,true,High,false,4,3697.47,0.00,Credit Card; Everyday; Insurance,true,false,1,T:00403548,T:00403548,T:00403548,
T:00403550,PERSON,Sue Steawrt,Sue,,Steawrt,,,,1969-04-24,F,134361757,,33 Great North Drive,St Clair,Dunedin,9012,sue52@hotmail.com,sue52@hotmail.com,032226222,Dormant,2013-08-19,true,Low,false,3,159768.21,0.00,Everyday; Insurance; Personal Loan,true,false,1,T:00403550,T:00403550,T:00403550,
T:00403576,PERSON,Andrew J Ngata,Andrew,J,Ngata,,,,1996-12-29,M,139142973,,96 Harbour Terrace,Johnsonville,Wellington,6037,,,,Active,2022-09-02,false,Low,false,3,8551.88,0.00,Insurance; Savings,true,false,1,T:00403576,T:00403576,T:00403576,
T:00403593,PERSON,Susan L Mitchell,Susan,L,Mitchell,,,,1946-10-05,F,101196273,,2 Hill Street,Johnsonville,Wellington,6037,,,0219375166; 076118097,Active,2008-11-18,true,Medium,false,1,17636.01,0.00,Everyday; Personal Loan,true,false,1,T:00403593,T:00403593,T:00403593,
T:00403611,PERSON,Oliver Parata,Oliver,,Parata,,,,1944-03-28,M,113850550,,116 Park Avenue,Halswell,Christchurch,8025,oliver68@gmail.com,oliver68@gmail.com,037437801,Active,2006-09-14,false,Medium,false,1,31444.51,0.00,Insurance; Personal Loan; Savings,true,false,1,T:00403611,T:00403611,T:00403611,
T:00403632,PERSON,Mateo Clarke,Mateo,,Clarke,,,,1960-05-17,M,135914099,,102 Pohutukawa Terrace,Ponsonby,Auckland,1011,mateo33@xtra.co.nz,mateo33@xtra.co.nz,0272847437,Active,2023-04-11,true,Low,false,1,8867.53,0.00,Personal Loan; Term Deposit,true,false,1,T:00403632,T:00403632,T:00403632,
T:00403639,PERSON,Tane M Reid,Tane,M,Reid,,,,1956-08-29,M,115074105,,48 Hill Terrace,Riccarton,Christchurch,8011,,,0218901323; 038936176,Active,2007-08-16,true,Low,false,3,36085.17,0.00,Insurance; Term Deposit,true,false,1,T:00403639,T:00403639,T:00403639,
T:00403666,PERSON,James L Rossi,James,L,Rossi,,,,1984-10-21,M,136253588,,169 Church Drive,Chartwell,Hamilton,3210,,,0275536767; 078317785,Active,2013-01-16,true,Low,false,2,3966.16,557900.43,Home Loan; Insurance; Term Deposit,true,false,1,T:00403666,T:00403666,T:00403666,
T:00403693,PERSON,Joshua L Young,Joshua,L,Young,,,,1978-03-29,M,108695004,,"Unit 4, 174 Kauri Avenue",Otumoetai,Tauranga,3110,,,0226238566; 074913770,Active,2020-04-15,true,High,false,2,46954.67,0.00,Everyday; Personal Loan; Term Deposit,true,false,1,T:00403693,T:00403693,T:00403693,
T:00403712,PERSON,Jennifer Harris,Jennifer,,Harris,,,,1960-11-22,F,121169676,,210 Marine Avenue,Sumner,Christchurch,8081,,,0222001112,Active,1994-01-26,true,Low,false,2,14992.95,0.00,Everyday; Personal Loan; Savings,true,false,1,T:00403712,T:00403712,T:00403712,
T:00403731,PERSON,Grace Te Rangi,Grace,,Te Rangi,,,,1946-01-16,F,135531719,,152 Kauri Drive,Ponsonby,Auckland,1011,grace15@gmail.com,grace15@gmail.com,0212311298,Active,2024-05-29,true,Low,false,2,3764.29,592890.05,Credit Card; Home Loan; Personal Loan; Savings,true,false,1,T:00403731,T:00403731,T:00403731,
T:00403753,PERSON,C Allum K O'brien,C,Allum K,O'brien,,,,1993-09-13,M,135966759,,123 Harbour Street,Mornington,Dunedin,9011,,,0271680442,Active,2007-07-09,true,Medium,false,2,88921.72,0.00,Credit Card; Everyday; Insurance,true,false,1,T:00403753,T:00403753,T:00403753,
T:00403768,PERSON,Anthony A Van Der Berg,Anthony,A,Van Der Berg,,,,2005-11-03,M,121200780,,"Unit 2, 230 Hill Place",Merivale,Christchurch,8014,anthony71@hotmail.com,anthony71@hotmail.com,0278348220; 037965818,Active,2017-10-24,true,Low,false,1,10140.16,0.00,Insurance,true,false,1,T:00403768,T:00403768,T:00403768,
T:00403769,PERSON,Benjamin J Kennedy,Benjamin,J,Kennedy,,,,1972-10-24,M,101971815,,"Unit 9, 73 Kauri Avenue",Johnsonville,Wellington,6037,benjamin41@hotmail.com,benjamin41@hotmail.com,0293570103,Active,2004-10-07,true,Low,false,4,12794.66,0.00,Insurance; Term Deposit,true,false,1,T:00403769,T:00403769,T:00403769,
T:00403796,PERSON,Anthony Wang,Anthony,,Wang,,,,1981-07-14,M,103532277,,72 Hill Avenue,,Dunedin,9012,,,0294855252; 037888057,Active,2007-09-11,true,Low,false,4,4039.48,0.00,Credit Card; Savings,true,false,1,T:00403796,T:00403796,T:00403796,
T:00403803,PERSON,Anna Macleod,Anna,,Macleod,,,,1984-06-29,F,,,155 Pohutukawa Drive,Johnsonville,Wellington,6037,,,0276814084,Active,1992-03-18,true,Low,false,1,94269.61,0.00,Everyday; Term Deposit,true,false,1,T:00403803,T:00403803,T:00403803,
T:00403833,PERSON,Rebecca G Zhang,Rebecca,G,Zhang,,,,1964-05-08,F,122665561,,65 Pohutukawa Road,Miramar,Wellington,6022,,,0229159202; 075173352,Active,2000-09-26,true,Medium,false,4,5918.83,0.00,Everyday; Insurance; Savings,true,false,1,T:00403833,T:00403833,T:00403833,
T:00403834,PERSON,L Jen J Campbel,L,Jen J,Campbel,,,,1997-11-12,F,126927908,,35 Nikau Terrace,Chartwell,Hamilton,3210,,,074577447,Dormant,2017-07-11,false,Low,false,1,3816.86,0.00,Credit Card,true,false,1,T:00403834,T:00403834,T:00403834,
T:00403846,PERSON,Rawiri K Thompson,Rawiri,K,Thompson,,,,1990-09-24,M,128932923,,10 Manuka Road,Onehunga,Auckland,1061,rawiri30@hotmail.com,rawiri30@hotmail.com,0228546810,Active,2003-05-21,true,Low,false,1,683.30,0.00,Everyday; Term Deposit,true,false,1,T:00403846,T:00403846,T:00403846,
T:00403853,PERSON,Ethan O'brien,Ethan,,O'brien,,,,1944-09-21,M,127972106,,"Unit 5, 160 Matai Place",Papatoetoe,Auckland,2025,ethan48@hotmail.com,ethan48@hotmail.com,0293540259; 078249648,Active,2013-03-20,true,Low,false,2,81891.16,0.00,Everyday; Term Deposit,true,false,1,T:00403853,T:00403853,T:00403853,
T:00403868,PERSON,Chris Patel,Chris,,Patel,,,,1988-09-07,M,,,"Unit 6, 227 Clyde Drive",Frankton,Hamilton,3204,,,0297793392; 074176069,Active,2023-02-20,true,Low,false,4,1820.74,730094.85,Everyday; Home Loan; Savings,true,false,1,T:00403868,T:00403868,T:00403868,
T:00403884,PERSON,Tony Anderson,Tony,,Anderson,,,,2002-05-03,M,124088080,,3 Seaview Drive,Riccarton,Christchurch,8011,,,0219885116,Active,1998-05-20,false,High,false,2,1082.33,0.00,Credit Card; Everyday; Insurance,true,false,1,T:00403884,T:00403884,T:00403884,
T:00403903,PERSON,Robert White,Robert,,White,,,,1958-05-23,M,131678287,,150 Park Place,,Dunedin,9012,,,0215653831,Active,2012-01-25,false,High,false,2,42792.21,0.00,Insurance; Savings,true,false,1,T:00403903,T:00403903,T:00403903,
T:00403929,PERSON,Jun Johansson,Jun,,Johansson,,,,1960-03-13,M,102476164,,207 Beach Place,Henderson,Auckland,0612,,,0218270731,Active,2008-09-03,true,Low,false,3,7888.75,0.00,Credit Card; Insurance; Personal Loan,true,false,1,T:00403929,T:00403929,T:00403929,
T:00403931,PERSON,Callum Murray,Callum,,Murray,,,,1963-05-24,M,115837715,,224 Harbour Crescent,Remuera,Auckland,1050,callum14@gmail.com,callum14@gmail.com,0221951889,Active,2020-06-27,true,Low,false,4,8936.85,0.00,Personal Loan,true,false,1,T:00403931,T:00403931,T:00403931,
T:00403958,PERSON,Hannah Reid,Hannah,,Reid,,,,1991-03-03,F,127665582,,137 Totara Avenue,Papanui,Christchurch,8053,,,0297238055,Active,2000-01-09,true,High,false,1,211.65,0.00,Insurance,true,false,1,T:00403958,T:00403958,T:00403958,
T:00403974,PERSON,Dan Scott,Dan,,Scott,,,,1957-03-24,M,124791682,,49 Kowhai Place,Newtown,Wellington,6021,dan80@hotmail.com,dan80@hotmail.com,0222062059,Active,2013-08-04,true,Low,false,2,13137.68,0.00,Credit Card; Personal Loan; Savings,true,false,1,T:00403974,T:00403974,T:00403974,
T:00404230,BUSINESS,Pounamu Design Studio Ltd,,,,Pounamu Design Studio Ltd,,,,,138391328,,245 Station Terrace,Chartwell,Hamilton,3210,,,0224219477; 075459272,Active,1992-07-22,false,Medium,false,5,355640.82,0.00,Business Credit Card; Business Everyday; Overdraft,true,false,1,T:00404230,T:00404230,T:00404230,
T:00404236,BUSINESS,Cascade Irrigation Ltd,,,,Cascade Irrigation Ltd,,,,,131165065,9429207279115,240 Park Avenue,Frankton,Hamilton,3204,,,0297653196; 079995676,Active,2008-04-09,false,High,false,6,73915.62,80000.00,Business Everyday; Term Deposit,true,false,1,T:00404236,T:00404236,T:00404236,
T:00404259,BUSINESS,Whitebait Creek Holdings Ltd,,,,Whitebait Creek Holdings Ltd,,,,,103165640,,81 Harbour Drive,St Clair,Dunedin,9012,,,0275456258; 038961672,Active,2001-11-06,true,Low,false,6,54677.70,1500000.00,Business Everyday; Business Savings; Equipment Finance; Merchant Services,true,false,1,T:00404259,T:00404259,T:00404259,
T:00404286,BUSINESS,Harbour Lights Pharmacy,,,,Harbour Lights Pharmacy,,,,,106859917,,95 Clyde Terrace,Frankton,Hamilton,3204,,,072738224,Active,1990-06-14,false,Medium,false,3,127200.78,0.00,Business Credit Card; Business Savings,true,false,1,T:00404286,T:00404286,T:00404286,
T:00404302,BUSINESS,Silver Birch Retirement Village Ltd,,,,Silver Birch Retirement Village Ltd,,,,,115644170,,145 Ranui Drive,Halswell,Christchurch,8025,,,036987353,Active,2011-01-06,true,Low,false,2,30499.08,1500000.00,Overdraft,true,false,1,T:00404302,T:00404302,T:00404302,
T:00404316,BUSINESS,Totara Tree Care Ltd,,,,Totara Tree Care Ltd,,,,,104400292,9429347567187,83 Manuka Road,Otumoetai,Tauranga,3110,,,073073937,Active,1992-08-15,true,Medium,false,3,24703.44,300000.00,Business Credit Card; Term Deposit,true,false,1,T:00404316,T:00404316,T:00404316,
T:00404339,BUSINESS,Sunrise Childcare Centre Ltd,,,,Sunrise Childcare Centre Ltd,,,,,105460715,,222 Clyde Road,Ponsonby,Auckland,1011,,,092732253,Active,2020-04-30,true,Medium,false,6,385826.82,0.00,Business Credit Card; Equipment Finance,true,false,1,T:00404339,T:00404339,T:00404339,
